Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
150,53.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,48.0,53.0,53.0,57.0,53.0
151,53.0,54.0,54.0,56.0,53.0,55.0,53.0,54.0,55.0,53.0,55.0,54.0,57.0,58.0
152,51.0,53.0,53.0,52.0,53.0,50.0,53.0,50.0,55.0,50.0,52.0,51.0,59.0,54.0
153,51.0,50.0,50.0,51.0,50.0,49.0,50.0,53.0,55.0,48.0,54.0,54.0,56.0,53.0
154,53.0,54.0,54.0,57.0,54.0,54.0,54.0,53.0,54.0,53.0,55.0,55.0,58.0,54.0
155,50.0,54.0,54.0,52.0,54.0,49.0,54.0,50.0,55.0,50.0,52.0,51.0,58.0,53.0
156,52.0,51.0,51.0,51.0,51.0,52.0,51.0,51.0,55.0,46.0,51.0,51.0,55.0,52.0
157,56.0,57.0,57.0,57.0,57.0,58.0,57.0,55.0,56.0,51.0,56.0,56.0,55.0,56.0
158,51.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,48.0,52.0,52.0,57.0,52.0
159,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,56.0,47.0,52.0,52.0,56.0,52.0
160,57.0,58.0,58.0,58.0,58.0,59.0,58.0,56.0,57.0,52.0,57.0,57.0,56.0,57.0
161,52.0,54.0,54.0,54.0,53.0,54.0,53.0,52.0,54.0,49.0,53.0,53.0,58.0,53.0
162,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,57.0,48.0,53.0,53.0,55.0,52.0
163,58.0,59.0,59.0,59.0,59.0,58.0,59.0,57.0,58.0,53.0,58.0,58.0,57.0,53.0
164,53.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,50.0,54.0,54.0,57.0,52.0
165,51.0,51.0,51.0,52.0,51.0,50.0,51.0,53.0,58.0,48.0,53.0,53.0,51.0,46.0
166,56.0,57.0,57.0,58.0,57.0,56.0,57.0,58.0,59.0,53.0,59.0,59.0,51.0,52.0
167,51.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,54.0,50.0,55.0,55.0,55.0,52.0
